,season,team_1,team_2,home,seed_diff,score_diff,score_1,score_2,won
3991,2016,9796,3299,0,8,-23,59,82,0
3992,2016,10085,3361,0,15,36,81,45,1
3993,2016,1170,3469,0,9,-11,66,77,0
3994,2016,4972,3469,0,8,13,73,60,1
3995,2016,6827,3556,0,15,39,91,52,1
3996,2016,8270,3556,0,0,-4,55,59,0
3997,2016,1411,3849,0,-7,-25,74,99,0
3998,2016,4295,3849,0,1,-6,67,73,0
3999,2016,6312,3849,0,4,15,101,86,1
4000,2016,3985,3917,0,9,13,94,81,1
4001,2016,8777,3951,0,-3,-2,70,72,0
4002,2016,10051,3951,0,5,19,87,68,1
4003,2016,387,3985,0,-8,-17,61,78,0
4004,2016,3917,3985,0,-9,-13,81,94,0
4005,2016,10085,3985,0,3,13,84,71,1
4006,2016,585,4180,0,-15,-26,79,105,0
4007,2016,1810,4180,0,-8,-12,61,73,0
4008,2016,4972,4180,0,-4,-16,63,79,0
4009,2016,10051,4180,0,-1,5,64,59,1
4010,2016,3849,4295,0,-1,6,73,67,1
4011,2016,8659,4295,0,-9,-28,57,85,0
4012,2016,3469,4972,0,-8,-13,60,73,0
4013,2016,4180,4972,0,4,16,79,63,1
4014,2016,7537,4972,0,-7,-5,74,79,0
4015,2016,1010,5175,0,-11,-7,72,79,0
4016,2016,10051,5175,0,1,23,92,69,1
4017,2016,10595,5175,0,-8,-8,57,65,0
4018,2016,6573,5243,0,5,7,70,63,1
4019,2016,9198,5243,0,0,-5,62,67,0
4020,2016,5746,5277,0,-13,9,90,81,1
4021,2016,5277,5746,0,13,-9,81,90,0
4022,2016,8693,5746,0,5,25,75,50,1
4023,2016,2776,6312,0,-15,-16,67,83,0
4024,2016,3849,6312,0,-4,-15,86,101,0
4025,2016,6573,6312,0,-5,-14,74,88,0
4026,2016,7198,6312,0,-8,-19,66,85,0
4027,2016,8693,6312,0,-9,-17,66,83,0
4028,2016,10051,6312,0,-1,3,77,74,1
4029,2016,8913,6471,0,5,-3,72,75,0
4030,2016,8947,6471,0,8,4,92,88,1
4031,2016,5243,6573,0,-5,-7,63,70,0
4032,2016,6312,6573,0,5,14,88,74,1
4033,2016,8022,6573,0,-8,-1,75,76,0
4034,2016,10695,6573,0,-1,-5,56,61,0
4035,2016,1922,6695,0,-13,-14,68,82,0
4036,2016,6827,6695,0,1,-12,68,80,0
4037,2016,8947,6695,0,-1,-14,63,77,0
4038,2016,9915,6695,0,-8,-4,81,85,0
4039,2016,10051,6695,0,0,44,95,51,1
4040,2016,2371,6827,0,-3,-14,68,82,0
4041,2016,3556,6827,0,-15,-39,52,91,0
4042,2016,6695,6827,0,-1,12,80,68,1
4043,2016,8470,6827,0,-7,-5,64,69,0
4044,2016,9915,6861,0,-3,8,75,67,1
4045,2016,10695,7031,0,3,4,47,43,1
4046,2016,6312,7198,0,8,19,85,66,1
4047,2016,9694,7198,0,1,-1,69,70,0
4048,2016,387,7232,0,-7,2,85,83,1
4049,2016,4972,7537,0,7,5,79,74,1
4050,2016,3299,7990,0,-5,16,68,52,1
4051,2016,6573,8022,0,8,1,76,75,1
4052,2016,10499,8022,0,11,-14,56,70,0
4053,2016,3556,8270,0,0,4,59,55,1
4054,2016,1479,8470,0,-1,-2,76,78,0
4055,2016,6827,8470,0,7,5,69,64,1
4056,2016,4295,8659,0,9,28,85,57,1
4057,2016,2113,8693,0,3,-19,51,70,0
4058,2016,3299,8693,0,-1,-3,60,63,0
4059,2016,5746,8693,0,-5,-25,50,75,0
4060,2016,6312,8693,0,9,17,83,66,1
4061,2016,10085,8693,0,9,-6,62,68,0
4062,2016,3951,8777,0,3,2,72,70,1
4063,2016,6471,8913,0,-5,3,75,72,1
4064,2016,6471,8947,0,-8,-4,88,92,0
4065,2016,6695,8947,0,1,14,77,63,1
4066,2016,10533,8947,0,-11,-27,65,92,0
4067,2016,1044,9015,0,-1,10,71,61,1
4068,2016,5243,9198,0,0,5,67,62,1
4069,2016,10051,9565,0,13,30,86,56,1
4070,2016,2371,9626,0,9,8,93,85,1
4071,2016,7198,9694,0,-1,1,70,69,1
4072,2016,2977,9796,0,-11,-11,69,80,0
4073,2016,3299,9796,0,-8,23,82,59,1
4074,2016,6695,9915,0,8,4,85,81,1
4075,2016,6861,9915,0,3,-8,67,75,0
4076,2016,10595,9983,0,0,20,70,50,1
4077,2016,3951,10051,0,-5,-19,68,87,0
4078,2016,4180,10051,0,1,-5,59,64,0
4079,2016,5175,10051,0,-1,-23,69,92,0
4080,2016,6312,10051,0,1,-3,74,77,0
4081,2016,6695,10051,0,0,-44,51,95,0
4082,2016,9565,10051,0,-13,-30,56,86,0
4083,2016,1044,10085,0,-8,-8,69,77,0
4084,2016,3361,10085,0,-15,-36,45,81,0
4085,2016,3985,10085,0,-3,-13,71,84,0
4086,2016,8693,10085,0,-9,6,68,62,1
4087,2016,10817,10465,0,13,18,71,53,1
4088,2016,8022,10499,0,-11,14,70,56,1
4089,2016,8947,10533,0,11,27,92,65,1
4090,2016,319,10595,0,5,-10,55,65,0
4091,2016,5175,10595,0,8,8,65,57,1
4092,2016,9983,10595,0,0,-20,50,70,0
4093,2016,6573,10695,0,1,5,61,56,1
4094,2016,7031,10695,0,-3,-4,43,47,0
4095,2016,10817,10695,0,5,-3,63,66,0
4096,2016,10465,10817,0,-13,-18,53,71,0
4097,2016,10695,10817,0,-5,3,66,63,1
4098,2016,653,10851,0,7,-4,75,79,0
4099,2016,2371,10851,0,8,7,71,64,1
4100,2017,6323,320,0,-13,-18,82,100,0
4101,2017,8539,320,0,-5,-9,60,69,0
4102,2017,10818,320,0,-9,2,73,71,1
4103,2017,6313,442,0,7,7,72,65,1
4104,2017,7991,442,0,-1,-6,71,77,0
4105,2017,6146,654,0,-11,-18,73,91,0
4106,2017,8159,654,0,-4,20,70,50,1
4107,2017,9695,654,0,-8,-4,78,82,0
4108,2017,10500,984,0,9,6,86,80,1
4109,2017,5747,1045,0,-8,-9,65,74,0
4110,2017,6313,1045,0,3,12,92,80,1
4111,2017,10662,1045,0,-9,-12,64,76,0
4112,2017,4215,1480,0,-5,-14,61,75,0
4113,2017,9434,1480,0,3,12,79,67,1
4114,2017,7321,1912,0,-5,12,84,72,1
4115,2017,10596,2114,0,-3,6,64,58,1
4116,2017,8159,2372,0,-5,7,88,81,1
4117,2017,9135,2372,0,-13,-22,65,87,0
4118,2017,2811,2639,0,9,15,80,65,1
4119,2017,2910,2777,0,11,6,86,80,1
4120,2017,2639,2811,0,-9,-15,65,80,0
4121,2017,8159,2811,0,-3,7,77,70,1
4122,2017,10086,2811,0,-1,-26,39,65,0
4123,2017,10696,2811,0,-4,-1,83,84,0
4124,2017,2777,2910,0,-11,-6,80,86,0
4125,2017,10818,2910,0,-8,25,91,66,1
4126,2017,6313,3300,0,0,6,71,65,1
4127,2017,6506,3300,0,-7,-6,73,79,0
4128,2017,7538,3300,0,-15,-20,46,66,0
4129,2017,8159,3300,0,-6,-4,73,77,0
4130,2017,10500,3300,0,-3,-3,58,61,0
4131,2017,10818,3300,0,-10,-24,59,83,0
4132,2017,6828,3918,0,11,16,93,77,1
4133,2017,6044,3986,0,-7,-11,73,84,0
4134,2017,7233,3986,0,1,4,80,76,1
4135,2017,4628,4113,0,13,15,78,63,1
4136,2017,5278,4181,0,-8,-20,70,90,0
4137,2017,6828,4181,0,-2,14,74,60,1
4138,2017,7233,4181,0,-3,-32,66,98,0
4139,2017,9315,4181,0,-15,-38,62,100,0
4140,2017,1480,4215,0,5,14,75,61,1
4141,2017,10364,4215,0,0,-7,88,95,0
4142,2017,9434,4262,0,11,17,97,80,1
4143,2017,5848,4296,0,-13,-9,70,79,0
4144,2017,6313,4296,0,1,2,75,73,1
4145,2017,9434,4296,0,-1,-11,75,86,0
4146,2017,10596,4296,0,-8,-3,62,65,0
4147,2017,4113,4628,0,-13,-15,63,78,0
4148,2017,5244,4628,0,-5,4,73,69,1
4149,2017,8159,4905,0,3,20,93,73,1
4150,2017,10818,4973,0,-5,11,76,65,1
4151,2017,5278,5176,0,-1,20,78,58,1
4152,2017,4628,5244,0,5,-4,69,73,0
4153,2017,6730,5244,0,-3,-1,91,92,0
4154,2017,6828,5244,0,4,1,69,68,1
4155,2017,4181,5278,0,8,20,90,70,1
4156,2017,5176,5278,0,1,-20,58,78,0
4157,2017,5747,5312,0,-7,9,81,72,1
4158,2017,6178,5713,0,0,-1,66,67,0
4159,2017,10052,5713,0,15,20,76,56,1
4160,2017,1045,5747,0,8,9,74,65,1
4161,2017,5312,5747,0,7,-9,72,81,0
4162,2017,4296,5848,0,13,9,79,70,1
4163,2017,9315,5927,0,0,4,67,63,1
4164,2017,3986,6044,0,7,11,84,73,1
4165,2017,654,6146,0,11,18,91,73,1
4166,2017,5713,6178,0,0,1,67,66,1
4167,2017,442,6313,0,-7,-7,65,72,0
4168,2017,1045,6313,0,-3,-12,80,92,0
4169,2017,3300,6313,0,0,-6,65,71,0
4170,2017,4296,6313,0,-1,-2,73,75,0
4171,2017,6828,6313,0,-2,-1,76,77,0
4172,2017,9267,6313,0,-15,-39,64,103,0
4173,2017,320,6323,0,13,18,100,82,1
4174,2017,3300,6506,0,7,6,79,73,1
4175,2017,9984,6506,0,-1,-2,66,68,0
4176,2017,7165,6574,0,-7,-2,58,60,0
4177,2017,10500,6574,0,1,12,83,71,1
4178,2017,5244,6730,0,3,1,92,91,1
4179,2017,3918,6828,0,-11,-16,77,93,0
4180,2017,4181,6828,0,2,-14,60,74,0
4181,2017,5244,6828,0,-4,-1,68,69,0
4182,2017,6313,6828,0,2,1,77,76,1
4183,2017,7321,6828,0,-8,-3,72,75,0
4184,2017,6574,7165,0,7,2,60,58,1
4185,2017,9695,7199,0,0,4,75,71,1
4186,2017,3986,7233,0,-1,-4,76,80,0
4187,2017,4181,7233,0,3,32,98,66,1
4188,2017,10018,7233,0,-9,-10,70,80,0
4189,2017,1912,7321,0,5,-12,72,84,0
4190,2017,6828,7321,0,8,3,75,72,1
4191,2017,3300,7538,0,15,20,66,46,1
4192,2017,442,7991,0,1,6,77,71,1
4193,2017,9695,8091,0,-5,1,66,65,1
4194,2017,654,8159,0,4,-20,50,70,0
4195,2017,2372,8159,0,5,-7,81,88,0
4196,2017,2811,8159,0,3,-7,70,77,0
4197,2017,3300,8159,0,6,4,77,73,1
4198,2017,4905,8159,0,-3,-20,73,93,0
4199,2017,320,8539,0,5,9,69,60,1
4200,2017,9916,8539,0,-3,-8,77,85,0
4201,2017,2372,9135,0,13,22,87,65,1
4202,2017,6313,9267,0,15,39,103,64,1
4203,2017,4181,9315,0,15,38,100,62,1
4204,2017,5927,9315,0,0,-4,63,67,0
4205,2017,1480,9434,0,-3,-12,67,79,0
4206,2017,4262,9434,0,-11,-17,80,97,0
4207,2017,4296,9434,0,1,11,86,75,1
4208,2017,10086,9627,0,7,5,76,71,1
4209,2017,654,9695,0,8,4,82,78,1
4210,2017,7199,9695,0,0,-4,71,75,0
4211,2017,8091,9695,0,5,-1,65,66,0
4212,2017,8539,9916,0,3,8,85,77,1
4213,2017,6506,9984,0,1,2,68,66,1
4214,2017,7233,10018,0,9,10,80,70,1
4215,2017,5713,10052,0,-15,-20,56,76,0
4216,2017,10696,10052,0,-7,3,65,62,1
4217,2017,2811,10086,0,1,26,65,39,1
4218,2017,9627,10086,0,-7,-5,71,76,0
4219,2017,10696,10120,0,1,10,84,74,1
4220,2017,4215,10364,0,0,7,95,88,1
4221,2017,984,10500,0,-9,-6,80,86,0
4222,2017,3300,10500,0,3,3,61,58,1
4223,2017,6574,10500,0,-1,-12,71,83,0
4224,2017,2114,10596,0,3,-6,58,64,0
4225,2017,4296,10596,0,8,3,65,62,1
4226,2017,1045,10662,0,9,12,76,64,1
4227,2017,2811,10696,0,4,1,84,83,1
4228,2017,10052,10696,0,7,-3,62,65,0
4229,2017,10120,10696,0,-1,-10,74,84,0
4230,2017,320,10818,0,9,-2,71,73,0
4231,2017,2910,10818,0,8,-25,66,91,0
4232,2017,3300,10818,0,10,24,83,59,1
4233,2017,4973,10818,0,5,-11,65,76,0
